date,open,high,low,close,volume
2016-06-30,42049.47640000001,42646.8207,41695.694500000005,42511.045099999996,2764242752
2016-07-01,42520.88390000005,43002.05040000004,42244.78479999998,42693.23969999995,1993368811
2016-07-05,42451.85189999999,42773.59760000001,41962.9081,42387.82289999998,2100854880
2016-07-06,42232.22129999998,42803.78000000005,41925.71249999998,42643.895399999994,2233515126
2016-07-07,42671.31139999998,43012.79069999999,42260.35219999996,42589.70850000002,2009323785
2016-07-08,42907.89799999999,43478.05799999998,42689.77609999999,43331.6625,2107410018
2016-07-11,43467.944899999995,43825.727,43192.74710000004,43497.009399999995,1804111546
2016-07-12,43712.33660000001,44090.96179999996,43391.155100000055,43769.52010000001,2178942103
2016-07-13,43875.57400000004,44118.34300000001,43462.951599999964,43746.5981,1850951381
2016-07-14,44030.05600000002,44261.87460000005,43637.48649999998,43905.695299999934,2003908519
2016-07-15,44022.66190000005,44196.63570000004,43576.78179999999,43834.767600000036,1887285397
2016-07-18,43863.09600000001,44172.785699999986,43585.13319999999,43920.286299999985,1782885067
2016-07-19,43773.083500000015,44095.684700000056,43477.98640000003,43840.82420000002,1851380826
2016-07-20,43941.02550000003,44317.88950000005,43646.02179999996,44073.73529999997,2008144817
2016-07-21,44035.80680000002,44365.630599999975,43590.37140000002,43905.134699999944,2186283201
2016-07-22,43959.01489999996,44357.434499999945,43669.92769999997,44187.95190000001,1943996614
2016-07-25,44138.23239999999,44349.43460000004,43750.121700000054,44082.5581,1853895607
2016-07-26,44082.38620000005,44483.90109999998,43768.58020000004,44193.423800000004,2125913439
2016-07-27,44196.39540000004,44521.558899999996,43665.12880000005,44052.59660000003,2403970294
2016-07-28,44020.2659,44519.97819999998,43687.19749999996,44251.20639999999,2113130855
2016-07-29,44199.989699999984,44696.80629999999,43864.77639999997,44378.08270000003,2340881461
2016-08-01,44340.191099999975,44705.65679999996,43973.585399999996,44324.773599999986,2001115141
2016-08-02,44270.965999999964,44531.7001,43624.49149999996,43987.22250000004,2295449643
2016-08-03,43930.91779999997,44387.24869999999,43611.67249999996,44154.86810000004,2035595245
2016-08-04,44123.92680000002,44484.0902,43778.27469999997,44121.967000000004,1903892812
2016-08-05,44351.86350000006,44767.73169999999,44058.311200000026,44487.18489999997,2181161884
2016-08-08,44532.06909999997,44781.727199999994,44187.41380000005,44421.8523,1818294446
2016-08-09,44438.61349999999,44757.36630000004,44151.959800000004,44435.30479999998,1641477587
2016-08-10,44468.3929,44700.147399999994,44120.08799999997,44369.51670000002,1654532066
2016-08-11,44503.198599999996,44866.05240000001,44230.83069999999,44579.186400000006,1744695532
2016-08-12,44493.07839999998,44778.45049999999,44249.44980000005,44527.34859999998,1542092289
2016-08-15,44592.46120000003,44930.81060000003,44372.54899999996,44657.06309999994,1607603682
2016-08-16,44545.933400000045,44760.65530000001,44156.53560000004,44345.83089999994,1801205502
2016-08-17,44337.30829999997,44594.73889999998,43955.36889999998,44398.03839999999,1927307625
2016-08-18,44414.545800000014,44759.20199999997,44191.82040000001,44551.60039999999,1930996366
2016-08-19,44413.53490000001,44742.166700000016,44126.58330000003,44516.70569999996,1897585334
2016-08-22,44468.99769999994,44752.99669999999,44209.76070000001,44534.48580000002,1587307940
2016-08-23,44687.884699999995,44952.30709999993,44429.54219999998,44619.12340000001,1704791119
2016-08-24,44567.6577,44799.52180000002,44100.017900000006,44307.30229999998,1714416224
2016-08-25,44228.422900000034,44601.3365,43946.577300000004,44265.342600000055,1733802051
2016-08-26,44340.61299999995,44714.26330000003,43865.4436,44155.64330000002,1814727788
2016-08-29,44192.46529999999,44621.99060000003,44055.1069,44388.17349999998,1551770912
2016-08-30,44364.7209,44600.6155,43980.864399999984,44250.733600000014,1642946005
2016-08-31,44185.55179999999,44411.6703,43809.40580000009,44132.34770000004,2017665131
2016-09-01,44177.08719999996,44416.764999999985,43759.2378,44152.0697,1874230921
2016-09-02,44339.8872,44648.783099999986,44043.24749999997,44345.14399999997,1649411809
2016-09-06,44400.14919999999,44724.178599999956,44009.608500000024,44462.71240000001,1890262506
2016-09-07,44425.78290000006,44782.5713,44145.044399999984,44531.148399999955,1905255623
2016-09-08,44433.112300000015,44698.58600000003,44104.051,44354.076699999976,2172549495
2016-09-09,44019.466999999975,44211.06689999998,43136.03240000002,43186.61880000001,2684816814
2016-09-12,43000.66979999998,43986.1464,42846.645099999994,43842.61830000001,2474927741
2016-09-13,43514.48769999998,43752.52580000001,42908.8427,43168.73800000003,2473605755
2016-09-14,43197.204799999956,43583.41480000005,42870.704000000034,43141.54410000004,2293573532
2016-09-15,43102.353099999964,43738.01659999997,42910.992000000006,43564.782800000045,2178656991
2016-09-16,43410.022,43677.01929999996,43026.3771,43399.50039999997,3146803911
2016-09-19,43563.76890000001,43904.961300000024,43252.77670000002,43480.34559999999,1914053815
2016-09-20,43682.87409999997,43880.41959999998,43269.16540000003,43429.43379999996,1837753558
2016-09-21,43573.65179999998,44079.38140000001,43274.51959999999,43962.49640000004,2174695094
2016-09-22,44219.24480000004,44578.18719999999,43946.81399999999,44308.76050000004,1966689971
2016-09-23,44157.910800000005,44481.41889999998,43817.06959999998,44079.7298,1856437609
2016-09-26,43915.619099999974,44183.717100000045,43564.27000000001,43807.302199999955,1874056426
2016-09-27,43810.45209999995,44298.68100000002,43540.24920000006,44075.52970000001,1972947125
2016-09-28,44158.92779999997,44494.31159999996,43761.218700000056,44270.379599999986,2085093781
2016-09-29,44196.821899999995,44558.55289999998,43629.043500000065,43883.1907,2350392854
2016-09-30,44063.666300000026,44531.40270000001,43751.249299999996,44203.648199999996,2643996861
2016-10-03,44051.42909999994,44363.14609999998,43671.88679999997,44018.1632,1760382748
2016-10-04,44094.40210000001,44334.02639999996,43523.02219999997,43768.44390000001,2061419519
2016-10-05,43908.00240000001,44287.8096,43565.07039999996,43897.53130000002,2204874902
2016-10-06,43835.8587,44177.6715,43509.24029999999,43939.546000000024,1922173777
2016-10-07,44010.30790000003,44207.626599999996,43438.686,43735.392199999966,2059578407
2016-10-10,43929.76010000002,44289.97310000006,43695.16589999998,43954.98840000004,1684628249
2016-10-11,43800.89260000001,43963.6939,43080.56499999999,43306.442700000014,2142837207
2016-10-12,43339.737399999976,43680.08600000001,43034.553999999975,43361.19959999998,1775514335
2016-10-13,43084.286200000024,43496.13379999998,42711.027199999975,43263.05699999997,2131761337
2016-10-14,43475.30199999998,43763.681599999996,43076.334700000014,43227.415099999984,1978678919
2016-10-17,43227.49419999999,43494.80599999999,42887.18720000002,43098.89190000003,1724312262
2016-10-18,43480.84750000007,43780.3535,43107.53829999999,43402.72119999999,1846403108
2016-10-19,43454.7701,43804.652700000006,43129.07729999999,43519.90050000002,2040747792
2016-10-20,43462.389200000005,43802.739700000086,43079.4703,43413.00229999997,2230278872
2016-10-21,43175.802700000015,43584.82249999995,42895.2547,43356.73080000001,2267165140
2016-10-24,43587.16990000004,43896.592899999996,43251.20470000004,43556.717600000025,2017032461
2016-10-25,43423.42670000002,43716.525199999975,42970.79030000002,43258.82139999994,2220747910
2016-10-26,43114.3594,43545.02960000001,42676.00819999999,43098.287,2248455033
2016-10-27,43217.21419999997,43465.46700000008,42500.27929999995,42791.47400000002,2359486772
2016-10-28,42770.43170000003,43324.89769999993,42356.73580000003,42776.906800000004,2472301263
2016-10-31,42870.23949999997,43211.47200000003,42491.901400000024,42838.355199999976,2240830753
2016-11-01,42884.06370000002,43129.2915,42102.549999999996,42476.18740000002,2460186291
2016-11-02,42394.9282,42753.561100000006,41897.58160000003,42175.98419999998,2403582464
2016-11-03,42245.224899999994,42594.20759999994,41736.64120000002,42015.69970000003,2234982045
2016-11-04,41968.81079999997,42588.44330000002,41658.154,42040.48619999998,2252752091
2016-11-07,42656.1273,43207.75940000003,42364.81899999996,42984.19570000001,2237349295
2016-11-08,42940.14210000003,43555.9074,42642.45349999999,43252.9273,2136813958
2016-11-09,42940.33729999997,44232.19240000004,42379.04719999999,43712.03880000002,3915089371
2016-11-10,43944.34869999998,44703.81669999997,43083.10499999999,43874.97439999997,4060601612
2016-11-11,43731.708000000006,44244.21209999999,43214.791699999994,43781.36929999998,2906906276
2016-11-14,43880.02130000008,44524.6688,43190.65379999998,43856.40979999999,3278129071
2016-11-15,43995.890199999994,44550.7223,43510.28269999999,44141.97830000002,2706291078
2016-11-16,44017.85879999998,44445.159300000014,43641.300100000015,44051.948,2294708664
2016-11-17,44074.52610000007,44609.71489999996,43745.326599999986,44273.18749999995,2416095897
2016-11-18,44255.23510000001,44592.74320000004,43814.81580000002,44100.868999999984,2255064000
2016-11-21,44243.15109999998,44720.263399999974,43989.91690000001,44461.70999999995,2135175425
2016-11-22,44591.650300000045,44962.38790000003,44149.49189999998,44629.98960000004,2337424537
2016-11-23,44495.14649999997,44958.116100000036,44174.29840000001,44696.7529,1982203494
2016-11-25,44752.02629999997,45064.28849999993,44506.63280000002,44846.813199999924,898051561
2016-11-28,44743.383900000015,45098.13459999997,44320.79530000001,44583.3644,1998627837
2016-11-29,44584.19709999999,45054.41500000003,44294.788600000014,44668.67729999995,2067848332
2016-11-30,44795.02599999999,45172.861300000026,44177.24019999999,44464.9007,3133899484
2016-12-01,44509.62780000001,44932.87809999998,43820.31179999998,44224.19759999997,2966435306
2016-12-02,44311.0282,44778.23950000002,43923.67379999993,44325.32939999999,2180596587
2016-12-05,44545.86390000002,45003.23279999993,44181.10590000006,44629.46969999998,2276396213
2016-12-06,44678.96990000001,45054.96780000001,44277.1354,44765.060099999995,2175244530
2016-12-07,44760.85879999998,45508.425600000046,44420.76580000002,45339.640600000006,2677106965
2016-12-08,45348.34330000002,45848.22689999999,44908.78899999998,45477.826000000045,2462160089
2016-12-09,45558.668799999985,45962.582899999994,45148.24460000001,45610.14410000001,2181627173
2016-12-12,45572.32159999999,45965.636400000054,45035.38389999999,45480.496200000016,2299754120
2016-12-13,45627.78339999999,46101.51800000003,45258.42950000002,45685.71709999999,2287338939
2016-12-14,45643.32810000002,46045.91020000001,45030.18129999995,45252.878699999994,2625118126
2016-12-15,45255.234399999994,45803.960699999974,44905.137499999975,45361.15000000001,2366129632
2016-12-16,45472.65440000008,45819.41179999998,44963.775799999996,45267.895099999994,3564871264
2016-12-19,45307.39729999996,45717.411300000036,44973.024400000024,45335.65050000004,1855337325
2016-12-20,45437.744299999984,45808.39320000001,45136.2449,45506.18840000002,1798484495
2016-12-21,45501.48120000005,45782.41080000001,45132.19269999998,45381.65409999998,1543055907
2016-12-22,45346.165699999925,45583.9066,44891.64290000001,45225.369900000005,1666926065
2016-12-23,45219.04310000003,45523.76089999999,44991.69740000003,45314.18859999999,1063636294
2016-12-27,45397.88219999998,45734.7965,45208.477900000005,45453.62459999999,1080274822
2016-12-28,45508.92430000006,45639.90160000001,44900.42009999994,45019.828499999974,1371556627
2016-12-29,45025.238699999965,45345.31089999998,44768.16610000002,45040.94190000002,1266574372
2016-12-30,45124.71949999999,45298.99680000004,44602.01579999997,44831.893000000004,1569468874
