date,open,high,low,close,volume
2015-09-02,39603.074700000005,39989.029599999994,39063.18260000002,39841.901199999986,2305867397
2015-09-03,39992.41739999998,40461.69740000002,39633.82880000004,39898.25180000003,2049713778
2015-09-04,39386.56069999998,39776.01720000003,39029.06979999999,39349.24119999996,2061957998
2015-09-08,39996.93340000003,40475.03440000001,39648.09219999998,40351.98989999998,2151195888
2015-09-09,40699.82170000001,40953.77350000001,39730.76989999996,39844.36799999997,2151465625
2015-09-10,39773.93109999999,40359.10439999995,39532.3282,39983.36050000001,2109253763
2015-09-11,39814.00800000002,40315.30110000004,39556.088400000044,40208.06920000002,1816100370
2015-09-14,40221.87830000001,40370.7065,39745.24350000003,40016.67820000002,1687559288
2015-09-15,40146.64270000003,40700.92320000001,39853.46510000006,40516.11279999998,1912476432
2015-09-16,40547.13250000002,41013.029699999985,40275.7061,40832.71390000003,1990302545
2015-09-17,40835.077200000014,41519.75,40487.64730000002,40851.6976,2430994277
2015-09-18,40375.923500000055,40836.75169999999,39956.1662,40214.90410000001,3962050449
2015-09-21,40416.80010000003,40813.77119999998,39978.70229999994,40346.62480000002,1936800494
2015-09-22,39857.12090000003,40189.84090000001,39401.960700000054,39806.240500000014,2267784374
2015-09-23,39834.64100000003,40177.07820000002,39395.466499999995,39728.62860000001,1744294943
2015-09-24,39428.587699999945,39833.1639,38931.58390000001,39533.875700000055,2338348904
2015-09-25,39882.277999999955,40168.90119999998,39083.41759999999,39400.94130000005,2246582165
2015-09-28,39163.14050000003,39372.7496,38019.26080000002,38246.84509999997,2578488431
2015-09-29,38281.574900000014,38815.642999999975,37800.55929999998,38284.7429,2471042581
2015-09-30,38748.32650000002,39279.673300000024,38394.624700000044,39044.290700000034,2567577737
2015-10-01,39097.77209999994,39501.68899999998,38477.324600000014,39146.02629999997,2360225358
2015-10-02,38666.47639999996,39781.0792,38338.658400000015,39738.28889999996,2605650654
2015-10-05,40019.57170000002,40639.85379999994,39696.8223,40375.49149999999,2397650459
2015-10-06,40267.46640000002,40625.07750000003,39627.046800000026,40044.53889999996,2318639417
2015-10-07,40237.9784,40730.584599999995,39729.5795,40389.67010000002,2466930909
2015-10-08,40289.85679999995,40988.43329999998,39922.90400000001,40794.14589999999,2163593126
2015-10-09,40806.65880000002,41207.78479999998,40420.85779999996,40861.96660000002,2025165279
2015-10-12,40897.665,41277.88019999996,40533.44950000001,40989.91460000001,1516724515
2015-10-13,40769.341700000026,41235.986800000006,40410.14949999999,40648.31980000002,1850016001
2015-10-14,40681.39939999998,41040.0937,40081.54,40373.16259999998,2225923611
2015-10-15,40482.47800000004,41069.9713,40104.39750000002,40919.62389999999,2277999917
2015-10-16,41060.627499999995,41362.00550000002,40594.150999999976,41061.99470000001,2220662529
2015-10-19,40963.42869999998,41432.34200000003,40634.89079999999,41161.820899999955,2022466590
2015-10-20,41094.7311,41505.81440000002,40679.69239999994,41073.81929999999,2030872298
2015-10-21,41224.20739999997,41522.52760000002,40447.98490000001,40784.09510000001,2187954863
2015-10-22,40985.38540000001,41757.05430000001,40536.879300000015,41317.42019999997,2796132507
2015-10-23,41734.937600000005,42130.693600000006,41070.58650000004,41614.193900000035,2605974506
2015-10-26,41617.331399999995,42079.08590000002,41220.110400000005,41692.079300000005,2031191918
2015-10-27,41516.011800000044,41989.378699999965,41066.73210000004,41597.0733,2271776935
2015-10-28,41644.663400000034,42273.01299999998,41137.191699999974,42009.373499999994,2506937591
2015-10-29,41936.93539999999,42488.258099999985,41529.41199999998,42082.587399999975,2141406451
2015-10-30,42146.849899999994,42553.02679999999,41674.09149999999,42023.078499999996,2492577256
2015-11-02,42080.46330000002,42713.01610000004,41785.79669999996,42502.12400000001,2160545896
2015-11-03,42417.641,42882.89189999999,42010.850799999964,42516.48770000001,2267808166
2015-11-04,42574.85879999996,42908.57589999992,42030.132400000024,42414.731500000016,2347469142
2015-11-05,42411.8329,42836.045400000025,41971.4711,42441.10229999999,2264304701
2015-11-06,42338.466300000015,42748.42759999997,41728.50820000004,42294.69339999996,2532518944
2015-11-09,42081.37479999995,42366.316600000006,41383.7889,41779.24680000002,2293718171
2015-11-10,41680.2773,42192.97779999998,41386.2455,41956.42930000001,2206900946
2015-11-11,42056.98229999998,42350.83890000003,41561.62899999998,41837.50580000001,2076544370
2015-11-12,41570.022200000014,41936.677699999986,41073.36199999998,41222.00409999998,2384339908
2015-11-13,41119.054899999996,41500.47630000001,40506.950600000004,40783.798,2567131782
2015-11-16,40753.95549999998,41475.36230000001,40460.83880000001,41364.43369999998,2306909525
2015-11-17,41428.11800000001,41883.68119999998,40966.732199999955,41331.54099999999,2535343581
2015-11-18,41450.18750000001,42121.66019999999,41152.71889999996,41989.01739999997,2331506397
2015-11-19,41958.49340000004,42334.62489999998,41583.79229999998,41939.73039999999,2107648426
2015-11-20,42169.53069999998,42543.10160000005,41729.40560000002,42095.686700000006,2310068558
2015-11-23,42096.966699999975,42544.519500000024,41765.734799999984,42114.08460000002,1989297068
2015-11-24,41855.56700000001,42349.84600000002,41507.23470000003,42101.8913,2217004900
2015-11-25,42145.177699999935,42477.27209999996,41873.11880000002,42183.659599999984,1564587019
2015-11-27,42193.70969999998,42488.24610000001,41925.965700000066,42251.59820000001,791154818
2015-11-30,42305.883799999974,42563.80230000002,41795.0146,42020.97409999999,2346747505
2015-12-01,42200.48480000003,42700.71470000002,41884.07109999995,42465.6528,2125662040
2015-12-02,42418.83019999998,42713.63080000002,41813.55850000001,41977.91850000001,2207882695
2015-12-03,42067.3762,42291.97530000002,41057.801800000016,41333.14710000002,2702748793
2015-12-04,41411.19330000002,42264.826100000006,41182.88050000003,42086.046900000045,2613646813
2015-12-07,41923.837000000036,42215.43529999997,41347.258100000014,41773.897000000004,2280974981
2015-12-08,41423.244899999976,42005.45449999994,41041.679899999996,41631.67250000001,2386487019
2015-12-09,41478.41800000001,42037.66350000001,40890.80670000001,41236.19950000001,2526096469
2015-12-10,41277.88820000001,41762.98279999997,40933.04170000001,41322.71539999997,2085765987
2015-12-11,40834.0802,41244.4555,40319.53600000001,40573.97359999997,2548793349
2015-12-14,40610.67310000003,41058.29379999996,40048.064799999986,40707.31130000005,2708273621
2015-12-15,41014.7752,41564.16449999996,40674.86240000002,41106.274900000004,2567468526
2015-12-16,41350.941300000006,41910.24309999999,40862.01649999999,41676.635299999994,2629637604
2015-12-17,41750.833700000025,41957.90889999997,40938.156600000024,41072.627300000015,2392717817
2015-12-18,40903.13140000001,41195.29170000002,40288.3693,40445.516099999986,4124454411
2015-12-21,40717.14780000006,41060.278400000025,40230.0376,40701.568200000016,2065200787
2015-12-22,40868.21769999996,41269.91509999997,40446.06100000007,41004.966500000024,1938470191
2015-12-23,41232.32410000001,41665.78419999997,40927.12839999999,41485.544200000004,1961144932
2015-12-24,41448.619600000035,41692.14490000002,41223.89629999995,41433.60799999997,736263173
2015-12-28,41298.412900000076,41592.61359999997,40978.000300000014,41421.81659999998,1345470298
2015-12-29,41657.809199999974,42087.584,41449.6227,41851.37200000002,1381510021
2015-12-30,41770.03610000002,42003.10960000005,41437.64229999999,41564.90509999999,1196763384
2015-12-31,41402.453700000035,41713.07740000003,41052.905299999955,41190.582200000026,1463928964
